"session";"created";"modified";"ended";"expired";"last_outside_referrer";"browser";"server_start";"consent";"gender";"age";"edu_highest";"SES_subj";"state";"work";"study";"relationship";"relationship_qual";"income_before";"income_now";"offline_purchase";"online_purchase";"credit_card";"credit_card_amount";"debt";"debt_amount";"clothes";"shoes";"jewellery";"electronics";"grocery";"gift";"books_movies_music_games";"health_beauty";"medication";"bags_accessories";"hobby";"clothes_value";"shoes_value";"jewellery_value";"electronics_value";"grocery_value";"gift_value";"books_movies_music_games_value";"health_beauty_value";"medication_value";"bags_accessories_value";"hobby_value";"attention_check_1";"coss_salience_1";"coss_salience_2";"coss_salience_3";"coss_salience_4";"coss_moodMod_1";"coss_moodMod_2";"coss_moodMod_3";"coss_moodMod_4";"coss_conflict_1";"coss_conflict_2";"coss_conflict_3";"coss_conflict_4";"coss_tolerance_1";"coss_tolerance_2";"coss_tolerance_3";"coss_tolerance_4";"coss_relapse_1";"coss_relapse_2";"coss_relapse_3";"coss_relapse_4";"coss_withdrawal_1";"coss_withdrawal_2";"coss_withdrawal_3";"coss_withdrawal_4";"coss_problems_1";"coss_problems_2";"coss_problems_3";"coss_problems_4";"bergen_salience_1";"bergen_salience_2";"bergen_salience_3";"bergen_salience_4";"bergen_moodMod_1";"bergen_moodMod_2";"bergen_moodMod_3";"bergen_moodMod_4";"bergen_conflict_1";"bergen_conflict_2";"bergen_conflict_3";"bergen_conflict_4";"bergen_tolerance_1";"bergen_tolerance_2";"bergen_tolerance_3";"bergen_tolerance_4";"bergen_relapse_1";"bergen_relapse_2";"bergen_relapse_3";"bergen_relapse_4";"bergen_withdrawal_1";"bergen_withdrawal_2";"bergen_withdrawal_3";"bergen_withdrawal_4";"bergen_problems_1";"bergen_problems_2";"bergen_problems_3";"bergen_problems_4";"attention_check_2";"ciss_1_task";"ciss_2_task";"ciss_3_task";"ciss_4_task";"ciss_5_task";"ciss_6_task";"ciss_7_task";"ciss_8_emot";"ciss_9_emot";"ciss_10_emot";"ciss_11_emot";"ciss_12_emot";"ciss_13_emot";"ciss_14_emot";"ciss_15_treat";"ciss_16_treat";"ciss_17_treat";"ciss_18_contact";"ciss_19_contact";"ciss_20_contact";"pss_1";"pss_2";"pss_3";"pss_4r";"pss_5r";"pss_6r";"pss_7r";"pss_8";"pss_9r";"pss_10r";"pss_11";"pss_12";"pss_13r";"pss_14";"stress_outbreak";"BAs_alcohol";"BAs_smoking";"BAs_legal_drug";"BAs_illegal_drug";"BAs_gambling";"BAs_gaming";"BAs_overeating";"BAs_shopping";"BAs_other";"BAs_other_text";"BAs_other_freq";"sds_2r";"sds_3r";"sds_4r";"sds_5r";"sds_6";"sds_7";"sds_8";"sds_9";"sds_10";"attention_check_3";"sds_1r";"age2";"feedback"
"v5CKwEFT3kSKZJYpddbn4DERi5tClrbQfOTgubEaELZstzq9UzFE-DxtMy8lKMuK";"2020-04-04 22:36:52";"2020-04-04 22:46:21";"2020-04-04 22:46:21";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3X0H8UUIT60YVMRA8QCE8LCIOHUSWB&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A12FTSX85NQ8N9&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.144 Safari/537.36";"Mozilla/5.0 (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.144 Safari/537.36";"1";"2";"27";"4";"poor";"Kentucky";"1";"2";"1";"3";"25_35k";"25_35k";"2";"1";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"1";"";"2";"2";"";"";"";"";"100_250";"";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"4";"2";"4";"1";"1";"1";"1";"1";"1";"1";"4";"1";"3";"2";"2";"2";"3";"1";"1";"4";"4";"4";"4";"1";"4";"4";"2";"3";"4";"1";"4";"1";"1";"1";"1";"1";"1";"1";"";"2";"";"";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"27";""
"lhKu4YPjWPekF8u-ryG8maMap2XKst3HHcWgSsNPRAbsHVNPvTxTEqz-lc3bGcOL";"2020-04-04 22:38:06";"2020-04-04 22:47:02";"2020-04-04 22:47:02";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3LJ7UR74RMPP67GLQOP9EZJLHPNN48&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A270HX8LH9LJ8W&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"38";"5";"poorer";"Wisconsin";"1";"2";"2";"";"25_35k";"25_35k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"1";"1";"";"2";"1";"";"";"";"";"less_than_50";"";"less_than_50";"less_than_50";"";"";"less_than_50";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"4";"4";"5";"3";"5";"5";"1";"5";"2";"2";"3";"2";"5";"2";"1";"2";"1";"1";"1";"3";"3";"5";"2";"3";"3";"2";"1";"2";"2";"3";"3";"4";"4";"8";"1";"1";"1";"1";"1";"1";"1";"";"2";"";"";"2";"2";"1";"1";"1";"1";"1";"2";"2";"2";"2";"38";""
"lgqLw8l91kdMr_OcBEwV04qVH0ASqatCJVw9heaHDTrQQV0lnka3fbKGe-JKP6qu";"2020-04-04 22:39:06";"2020-04-04 22:45:19";"2020-04-04 22:45:19";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3SPJ033426F9LO3K0XLO1H6B36HJYL&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A2N9U74YIPDQ9F&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"52";"4";"average";"Oregon";"3";"2";"1";"2";"25_35k";"25_35k";"2";"1";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"100_250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"4";"5";"4";"5";"4";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"3";"3";"3";"2";"3";"4";"4";"4";"3";"3";"4";"3";"2";"3";"4";"2";"7";"2";"1";"1";"1";"1";"1";"1";"";"2";"";"";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"52";""
"ncqa9Jp5ey7WsAq-rWeEhqFixihE88Mwz8JPgB6e4bn467aQAe9QP0LORzA2tIKy";"2020-04-04 22:44:24";"2020-04-04 23:10:09";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3TEM0PF1QA9ZL777ITO46RHEM960DO&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A3CGQOJC28OVGN&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"33";"3";"poor";"Oklahoma";"1";"2";"1";"1";"25_35k";"15_25k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"2";"2";"";"2";"1";"";"";"";"50_100";"100_250";"";"";"";"";"";"less_than_50";"5";"1";"2";"4";"4";"4";"4";"2";"3";"2";"2";"2";"2";"2";"4";"1";"2";"1";"1";"2";"4";"2";"2";"2";"5";"4";"3";"1";"2";"2";"2";"2";"2";"2";"2";"4";"3";"1";"2";"1";"1";"4";"2";"2";"2";"2";"1";"3";"1";"1";"2";"2";"4";"4";"2";"1";"2";"1";"3";"5";"4";"5";"3";"4";"3";"4";"4";"3";"5";"4";"5";"2";"5";"1";"4";"3";"4";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"QxSuEz2cdmNOeCcO1qO_RBDvA-ZXYwhouQL9zPJIyxn_wOf1kHr0EtL5w55Efn-w";"2020-04-04 22:50:47";"2020-04-04 23:19:33";"2020-04-04 23:19:33";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3E337GFOLEK5IN95LPRANOGO7UWNGV&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A3SKTN9RB4P793&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"35";"4";"rich";"Mississippi";"1";"2";"2";"";"50-75k";"50-75k";"1";"2";"1";"";"1";"";"1";"1";"2";"2";"1";"2";"2";"2";"";"2";"2";"50_100";"50_100";"";"";"100_250";"";"";"";"";"";"";"5";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"3";"3";"2";"2";"2";"2";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"5";"5";"5";"5";"5";"5";"2";"3";"1";"1";"2";"4";"2";"4";"2";"3";"5";"3";"2";"1";"1";"2";"2";"4";"5";"4";"1";"4";"5";"1";"4";"5";"1";"4";"2";"1";"2";"1";"1";"1";"1";"";"2";"";"";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"35";""
"OnpMrA1L6_X0EBBogzghHOz53va7x3rBo7AdkQrYN49b5DE1_FvbCieEtaxqtnuK";"2020-04-04 22:54:37";"2020-04-04 22:59:52";"2020-04-04 22:59:52";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3PWWM24LHXAU0MEUG8H23NWS8GT284&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=AZ69TBTDH7AZS&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"27";"4";"average";"Florida";"1";"2";"2";"";"75_100k";"75_100k";"1";"1";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"1";"5";"5";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"1";"5";"5";"1";"5";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2";"";"";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"27";""
"GV_iGBjScDM83pIF7CDEd8Gt2tdkfOjSd96MJpYpWcjvBCABOrCtKtaaQKY0Cpwx";"2020-04-04 22:59:24";"";"";"";"";"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko";"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SJtyr-FUrh4heYhVFyMZGsAeIC33ITJK7snXrkCdn391fIB4mltrACUACQqVp5QO";"2020-04-04 23:03:28";"2020-04-04 23:17:18";"2020-04-04 23:17:18";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3W2LOLRXLGRVZ7XG4NT6U0DRF83KRK&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=AIHHRINW9IN1I&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36";"1";"1";"36";"5";"poor";"Pennsylvania";"1";"2";"1";"1";"35_50k";"35_50k";"1";"2";"1";"";"1";"";"1";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"less_than_50";"";"";"";"50_100";"";"";"";"";"";"";"5";"1";"2";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"5";"5";"5";"4";"4";"5";"1";"1";"1";"1";"1";"2";"1";"2";"1";"4";"3";"4";"3";"2";"2";"3";"5";"4";"5";"4";"2";"4";"4";"2";"3";"4";"1";"6";"1";"1";"1";"1";"1";"1";"1";"";"2";"";"";"2";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"36";""
"hzam-6-Uvy20iXncyxTnnd_zUanOVm4N2utD5qFba7m6GuxJ5c1R1NzzIkuwN8_v";"2020-04-04 23:16:25";"2020-04-04 23:21:13";"2020-04-04 23:21:13";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3FIJLY1B6ZGZ78PNQKYK9SL76UXPFU&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A1PUHCEBSOWETV&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"23";"3";"average";"Nevada";"1";"2";"2";"";"35_50k";"25_35k";"2";"2";"1";"";"1";"";"1";"2";"2";"1";"1";"2";"1";"1";"";"1";"1";"less_than_50";"";"";"500_1000";"100_250";"";"less_than_50";"less_than_50";"";"50_100";"less_than_50";"5";"4";"4";"2";"4";"2";"4";"3";"4";"3";"2";"4";"3";"4";"4";"4";"4";"4";"5";"3";"3";"4";"4";"5";"3";"3";"2";"4";"3";"4";"4";"4";"4";"3";"3";"2";"4";"4";"3";"3";"4";"4";"4";"3";"4";"4";"3";"3";"2";"4";"3";"4";"4";"4";"3";"4";"4";"1";"2";"5";"4";"3";"3";"5";"3";"4";"3";"3";"3";"3";"4";"3";"3";"4";"3";"4";"4";"4";"4";"4";"3";"3";"2";"4";"2";"3";"4";"3";"4";"4";"2";"4";"8";"1";"1";"1";"1";"1";"4";"2";"";"2";"";"";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"23";""
"jz6qeBfChU73e7ledTLxrCiDz11KJ68X2qGCcFFoOLgEVdRmTotI6C2NgsR_EH_P";"2020-04-04 23:25:50";"2020-04-04 23:34:48";"2020-04-04 23:34:48";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=35USIKEBNWS3LUKZ9CIOBX3ZDGTN6T&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=AM8OWAW9TUVLN&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"36";"3";"poorer";"Tennessee";"1";"1";"2";"";"under_15";"under_15";"2";"1";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"1";"";"2";"2";"";"";"";"";"less_than_50";"";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"4";"2";"2";"2";"4";"2";"3";"2";"2";"2";"2";"4";"2";"2";"2";"3";"4";"2";"3";"3";"2";"4";"3";"2";"2";"2";"2";"1";"5";"5";"3";"5";"4";"5";"5";"3";"2";"3";"2";"3";"4";"3";"3";"3";"3";"3";"3";"3";"2";"3";"3";"4";"3";"4";"3";"2";"3";"2";"2";"3";"5";"3";"4";"1";"1";"1";"1";"1";"1";"4";"";"2";"";"";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"36";""
"mtYb1J5GiOaOawvS94kTMJrr05xsQ-j57bv8I03TMPdJZazWDOZ9OPMlTJmG7jBq";"2020-04-04 23:29:44";"2020-04-04 23:35:56";"2020-04-04 23:35:56";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3L0KT67Y8JS2KRMANRU2TIXYZPUSYA&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A1H2UHJ78F185L&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"30";"5";"rich";"New_York";"1";"2";"1";"3";"75_100k";"75_100k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"50_100";"";"";"";"";"";"";"5";"2";"2";"2";"2";"3";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"4";"2";"2";"3";"3";"3";"2";"2";"2";"2";"2";"3";"2";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"4";"2";"3";"2";"2";"1";"4";"4";"4";"5";"4";"4";"4";"2";"2";"1";"2";"1";"3";"4";"3";"3";"4";"3";"4";"3";"2";"2";"3";"3";"3";"4";"2";"4";"2";"4";"2";"3";"2";"2";"7";"3";"1";"1";"1";"1";"1";"2";"";"2";"";"";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"30";""
"Br7irZ0DnBi7aO5DWXu7ShU1b9US6gJlnp_KWgRb3AIgaVJeVjWUrQ8MdnhvhlsU";"2020-04-04 23:32:14";"2020-04-04 23:46:41";"2020-04-04 23:46:41";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3X73LLYYQ6QJIJ4G5V9S8OSPMUCHNR&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A1CY7IOJ9YH136&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"51";"4";"poorer";"Indiana";"4";"2";"1";"1";"25_35k";"15_25k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"250_500";"";"";"";"";"";"";"5";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"3";"3";"2";"4";"4";"4";"4";"4";"4";"4";"5";"4";"1";"1";"1";"1";"3";"2";"3";"4";"5";"3";"3";"3";"2";"3";"2";"3";"2";"4";"3";"3";"7";"2";"1";"3";"2";"1";"1";"1";"";"2";"";"";"2";"2";"1";"1";"2";"1";"1";"1";"2";"2";"2";"51";""
"j2t0FEo31ldNG_I0pH3QuuXwQ5o_J5IiAER7NaGzq2U-l_KvmqrQtS16r-RCgwWT";"2020-04-04 23:40:54";"2020-04-04 23:52:43";"2020-04-04 23:52:43";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3JMSRU9HQN6K6EMNHLNDX2PPGHMEVP&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A90G0G4SJ26BM&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36";"1";"2";"32";"3";"NA";"New_York";"1";"2";"4";"";"25_35k";"25_35k";"1";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"1";"2";"1";"";"2";"1";"";"";"";"less_than_50";"100_250";"less_than_50";"";"50_100";"";"";"less_than_50";"4";"3";"3";"3";"2";"4";"4";"4";"4";"2";"2";"2";"2";"4";"2";"2";"3";"2";"2";"2";"3";"3";"3";"2";"3";"2";"2";"2";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"4";"5";"5";"4";"5";"5";"3";"1";"3";"2";"1";"2";"3";"3";"3";"4";"4";"3";"1";"3";"3";"4";"3";"3";"3";"3";"3";"3";"3";"3";"5";"3";"4";"9";"1";"1";"1";"1";"1";"3";"1";"";"2";"";"";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"32";""
"YZQm39JVwJx5sSkqTMDrHoKdhPwI98Gg2oYnCEbUeKc7GYENN3nwMgZH0JugslHP";"2020-04-05 00:16:59";"2020-04-05 00:17:25";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3Y5140Z9D2SJHZRDRS45CPYZMMPPIL&hitId=359AP8GAHKW1C63JDU90CGDYZ9RC7E&workerId=A4WBW7FVQASZE&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:68.0) Gecko/20100101 Firefox/68.0";"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:68.0) Gecko/20100101 Firefox/68.0";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"jcwHGSplQ80Lty4sryhH6aniPfdeIHqoWYFwaFXNgbGl36U_8XQ2dvmRwwwVydHc";"2020-04-05 00:18:53";"2020-04-05 00:24:16";"2020-04-05 00:24:16";"";"";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";"1";"2";"21";"3";"rich";"Georgia";"1";"2";"2";"";"35_50k";"";"2";"2";"";"";"";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"500_1000";"";"";"";"";"";"";"5";"1";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"1";"1";"1";"2";"1";"1";"2";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"1";"2";"1";"1";"2";"1";"4";"4";"3";"5";"3";"4";"4";"2";"1";"2";"1";"1";"2";"2";"5";"4";"4";"3";"3";"4";"1";"1";"1";"5";"5";"5";"4";"1";"5";"5";"1";"5";"5";"1";"4";"1";"1";"1";"1";"1";"3";"2";"";"2";"";"";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"1";"21";""
